/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_42_822.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_42_822.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_42_822.jpg, 0, 0, 0, 7.873798E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_42_937.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_42_937.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_42_937.jpg, 0, 0, 0, 8.058981E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_43_039.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_43_039.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_43_039.jpg, 0, 0, 0, 8.194635E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_43_139.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_43_139.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_43_139.jpg, 0, 0, 0, 8.215032E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_43_257.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_43_257.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_43_257.jpg, 0, 0, 0, 7.833242E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_43_377.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_43_377.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_43_377.jpg, 0, 0, 0, 8.174961E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_43_480.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_43_480.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_43_480.jpg, 0, 0, 0, 8.06817E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_43_602.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_43_602.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_43_602.jpg, 0, 0, 0, 7.851395E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_43_702.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_43_702.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_43_702.jpg, 0, 0, 0, 7.964564E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_43_833.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_43_833.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_43_833.jpg, 0, 0, 0, 7.872796E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_43_939.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_43_939.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_43_939.jpg, 0, 0, 0, 8.083518E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_44_039.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_44_039.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_44_039.jpg, 0, 0, 0, 7.789879E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_44_147.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_44_147.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_44_147.jpg, 0, 0, 0, 7.801635E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_44_256.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_44_256.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_44_256.jpg, 0, 0, 0, 7.997358E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_44_447.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_44_447.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_44_447.jpg, 0, 0, 0, 8.323408E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_44_557.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_44_557.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_44_557.jpg, 0, 0, 0, 7.821609E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_44_671.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_44_671.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_44_671.jpg, 0, 0, 0, 7.965141E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_44_772.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_44_772.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_44_772.jpg, 0, 0, 0, 8.126502E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_44_890.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_44_890.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_44_890.jpg, 0, 0, 0, 8.405963E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_45_004.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_45_004.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_45_004.jpg, 0, 0, 0, 7.810644E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_45_105.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_45_105.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_45_105.jpg, 0, 0, 0, 7.78195E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_45_224.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_45_224.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_45_224.jpg, 0, 0, 0, 7.890798E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_45_323.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_45_323.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_45_323.jpg, 0, 0, 0, 8.080076E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_45_438.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_45_438.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_45_438.jpg, 0, 0, 0, 8.018355E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_45_544.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_45_544.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_45_544.jpg, 0, 0, 0, 7.772367E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_45_644.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_45_644.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_45_644.jpg, 0, 0, 0, 7.812931E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_45_746.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_45_746.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_45_746.jpg, 0, 0, 0, 7.855151E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_45_873.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_45_873.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_45_873.jpg, 0, 0, 0, 8.108027E-05
/Users/billyphousavanh/Desktop/Data/IMG/center_2021_01_24_13_24_45_986.jpg, /Users/billyphousavanh/Desktop/Data/IMG/left_2021_01_24_13_24_45_986.jpg, /Users/billyphousavanh/Desktop/Data/IMG/right_2021_01_24_13_24_45_986.jpg, 0, 0, 0, 7.814186E-05
